trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,volatility_30d_outlier_flag,volume_j_outlier_flag,settlement_date_was_missing,credit_rating_was_missing,bid_was_missing,ask_was_missing,volatility_30d_was_missing,country_risk_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD002174,FR0000000072,2024-02-05,2024-02-07,bond,2365889.02,94.236,25106,94.1593,94.4872,94.32325,3666543,37.82,ccc,0,consumer discretionary,18.3,0,0,0,0,0,0,0,0,0,8bc3ec8696c9a0f62a8e9fea37800e5b06408533a5ecc6b8e53dd5604f87adf3,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,4bc873969484f8c465ab82553baaa5b97bdf91bfa8e496a89b4b1ee719318e2b
TRD000549,FR0000000098,2024-03-06,2024-03-08,derivative,1798940.28,48.9228,36771,48.8874,49.0595,48.97345,4144240,8.29,d,1,consumer discretionary,8.9,0,0,0,1,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD005553,FR0000000041,2024-03-14,2024-03-18,equity,23623817.93,653.0246,36176,652.47,654.4122,653.4411,3291974,29.39,nr,0,healthcare,67.8,0,0,0,1,0,0,0,0,0,322956d7abd6a38b18836a67ac60732943320a9c5e662e955e9a695ff5bb5a5b,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,89ec9fa9df9dd6894206052923fab870535a6f3959e6c71ba500e0a120bc0eb4
TRD001793,FR0000000006,2024-06-25,2024-06-27,fx,12232.82,1.1742,10418,1.173925,1.1746,1.174263,3215593,53.65,a,0,healthcare,10.5,0,0,0,0,0,0,0,0,0,035771171635c17389acfd27c349523afb1170639a138e8552a195fe681faa06,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,b4fffea3bacbd22b3cefd257096f624f14efcee0dd8169a41de8cd68218f384d
TRD006569,FR0000000119,2024-04-25,2024-04-29,equity,29131806.66,774.5349,37612,772.12,775.3656,773.7428,3845839,5.33,bb,0,consumer discretionary,13.9,0,0,0,0,0,0,0,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD007685,FR0000000146,2024-05-13,2024-05-15,equity,1954650.58,55.7198,35080,55.58,55.7527,55.66635,1660073,81.2,b,0,industrials,21.8,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD001754,FR0000000068,2024-04-19,2024-04-22,bond,4582170.06,97.1787,47152,97.1568,97.333,97.2449,1976436,60.64,aaa,0,industrials,39.1,0,0,0,0,0,0,0,0,0,6ce52862481d40aa68e0ab8740a1f40cc815bd20a0500bab8859ef23a2f755ec,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,9f011745de538d613020eda7648fe3d53224eb8fd11afd340f9588eef29c911e
TRD002266,FR0000000103,2024-03-05,2024-03-07,fx,58974.75,1.2223,48249,1.219084,1.2237,1.221392,2255122,39.63,bbb,0,technology,46.8,0,0,0,0,0,0,0,0,0,97e1c0457e3e8b2b9f0bdeff5f92cc3a4d8f87e1107f07e95c0edc2eae5c87ff,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,5d1a2ec01a0df27c2da7a3815506fcb046381b57a73e615afcba920664259dd1
TRD007727,FR0000000076,2024-02-28,2024-03-01,bond,2036185.82,107.0156,19027,106.7441,107.0792,106.91165,260010,32.55,b,1,healthcare,40.2,0,0,0,0,0,0,0,0,0,3961d3483dc07abf20ef23c1279aa2bfd776a1c96193c784321d0ebdd58b7cc0,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,32326423f44b98411268d93a48635c80021b692871240c14cf356969b7362dc7
TRD007579,FR0000000102,2024-05-09,2024-05-13,bond,3786893.24,85.0949,44502,85.0321,85.1223,85.0772,2046122,11.55,aa,0,technology,38.0,0,0,0,0,0,0,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD000728,FR0000000089,2024-03-06,2024-03-08,derivative,103307.49,22.77,4537,22.6999,22.7845,22.7422,193499,45.51,bbb,0,financials,71.6,0,0,0,0,0,0,1,0,0,cbb1e8f16bb21d047a3a35073bbd599f495d8c3a5edcd200c4bd1073d5b5821e,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,9fe1ba1b031a29982e2992062f1ca3cacc124dc22c4ec67efbe9110d37597406
TRD005454,FR0000000136,2024-01-29,2024-01-31,equity,3118193.21,187.6395,16618,187.49,187.8097,187.64985,4664566,45.51,b,0,industrials,19.7,0,0,0,0,0,0,1,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD007655,FR0000000002,2024-01-31,2024-02-02,fx,22441.86,1.4533,15442,1.452111,1.4577,1.454906,4167257,46.1,a,0,technology,53.5,0,0,0,0,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD003795,FR0000000050,2024-05-21,2024-05-23,fx,21404.14,1.1538,18551,1.153459,1.1546,1.15403,4092452,36.45,b,0,industrials,15.2,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD001109,FR0000000029,2024-02-15,2024-02-19,equity,26708981.82,585.1843,45642,583.98,585.4683,584.72415,1295930,49.6,b,0,technology,12.9,0,0,0,0,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD005404,FR0000000092,2024-06-03,2024-06-05,fx,68813.94,1.3937,49375,1.393436,1.3945,1.393968,2763895,6.46,nr,0,utilities,24.2,0,0,0,1,0,0,0,0,0,e7943185bb91358a0886acc9be977cfdf1641048882d97918eb347c6895b1de0,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,787aa91c3405e16afbc53b6fd7b57d25f72921c5faf06f3d85989904fab87e4e
TRD004205,FR0000000025,2024-05-27,2024-05-29,bond,3143453.57,102.8819,30554,102.7762,102.8988,102.8375,4652667,17.2,bb,0,energy,15.5,0,0,0,0,0,0,0,0,0,5c6826966ba47749e387d9639e944a50b302ab8a6c6156c20782304f98faa6e6,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,3ab22f091c6f39b0a8cc85d808681b44a3e4bc052bea64e29443248038c3c5a2
TRD006207,FR0000000006,2024-03-11,2024-03-13,derivative,1146157.57,24.0199,47717,23.9977,24.043,24.02035,3001058,69.37,nr,0,healthcare,40.8,0,0,0,1,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD006154,FR0000000009,2024-02-14,2024-02-16,equity,7923529.47,190.7905,41530,190.7,190.9109,190.80545,4435417,75.52,bb,1,technology,75.7,0,0,0,0,0,0,0,0,0,eba48b362aec6f28e77dbdbcca0853d05ab088cb49e37b08fbcb260705efacff,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,ad68dc86721e93fb3a7afc896c88ab8091499a3cbcff6b6b4baa96c14f0b9177
TRD004643,FR0000000044,2024-01-08,2024-01-10,fx,4135.12,1.0592,3904,1.056874,1.0608,1.058837,541533,80.94,aaa,0,industrials,40.6,0,0,0,0,0,0,0,0,0,6ce52862481d40aa68e0ab8740a1f40cc815bd20a0500bab8859ef23a2f755ec,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,9f011745de538d613020eda7648fe3d53224eb8fd11afd340f9588eef29c911e
TRD000924,FR0000000069,2024-04-18,2024-04-22,fx,24064.47,1.2155,19798,1.215153,1.2167,1.215926,4774630,75.93,b,0,consumer discretionary,19.9,0,0,0,0,0,0,0,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD006517,FR0000000079,2024-02-19,2024-02-21,bond,3021523.8,88.05,34316,87.9923,88.0895,88.0409,3722750,77.85,nr,0,technology,45.9,0,0,0,1,0,0,0,0,0,97e1c0457e3e8b2b9f0bdeff5f92cc3a4d8f87e1107f07e95c0edc2eae5c87ff,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,5d1a2ec01a0df27c2da7a3815506fcb046381b57a73e615afcba920664259dd1
TRD004371,FR0000000014,2024-02-05,2024-02-07,equity,13682926.32,414.4583,33014,414.34,414.5869,414.46345,312049,73.3,b,0,industrials,19.4,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD006121,FR0000000118,2024-05-06,2024-05-08,bond,3305807.95,85.7471,38553,85.7031,85.7901,85.7466,2696079,21.03,b,0,healthcare,44.2,0,0,0,0,0,0,0,0,0,3961d3483dc07abf20ef23c1279aa2bfd776a1c96193c784321d0ebdd58b7cc0,e45f0c8575eb36a66c5b1b73f67205969b928b7f0eb3240aef25ff90ee6b7c04,32326423f44b98411268d93a48635c80021b692871240c14cf356969b7362dc7
TRD008537,FR0000000039,2024-02-12,2024-02-14,equity,640396.8,72.4185,8843,72.38,72.4236,72.4018,4888625,48.35,a,0,utilities,23.0,0,0,0,0,0,0,0,0,0,e7943185bb91358a0886acc9be977cfdf1641048882d97918eb347c6895b1de0,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,787aa91c3405e16afbc53b6fd7b57d25f72921c5faf06f3d85989904fab87e4e
TRD006015,FR0000000135,2024-02-19,2024-02-21,bond,3160584.94,102.6764,30782,102.6168,102.7879,102.70235,2093226,8.51,ccc,0,industrials,43.9,0,0,0,0,0,0,0,0,0,5e78fdb00b11408b08a651d3745bef4065d5864f28094e46f7b2d9233f93edf4,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,7f2a99118d5940d7c7a89b8ea1da390658b07438c67938cb56c094048403b59f
TRD007167,FR0000000063,2024-05-16,2024-05-20,derivative,119408.78,22.6153,5280,22.6104,22.6442,22.6273,60612,63.3,d,1,technology,37.8,0,0,0,1,0,0,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD002999,FR0000000069,2024-02-22,2024-02-26,bond,4862118.7,99.0571,49084,98.9196,99.1371,99.02835,3179498,58.74,ccc,0,financials,41.4,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,8163d124a5114cd5b1107d22548026ab98c5ed945adb0aef7ba007f447312e3a
TRD004114,FR0000000079,2024-05-13,2024-05-15,fx,2618.9734,0.8263,1898,0.825853,0.8277,0.826776,3126549,73.63,a,0,technology,59.5,0,0,0,0,0,0,0,0,0,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD006055,FR0000000139,2024-06-04,2024-06-06,derivative,117725.33,4.0461,29096,4.0366,4.0564,4.0465,443035,46.73,bb,0,healthcare,37.6,0,0,0,0,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD004367,FR0000000072,2024-05-20,2024-05-22,derivative,2797.86,6.3878,438,6.3757,6.4062,6.39095,2223225,65.28,bb,0,financials,40.2,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD001085,FR0000000016,2024-05-06,2024-05-08,derivative,1507665.07,48.1052,31341,48.0913,48.1298,48.11055,4155915,53.63,a,0,healthcare,35.1,0,0,0,0,0,0,0,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD002181,FR0000000132,2024-05-03,2024-05-06,derivative,592635.18,14.7996,40044,14.7843,14.818,14.80115,2890596,45.51,a,0,consumer discretionary,50.4,0,0,0,0,0,0,1,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD007565,FR0000000038,2024-05-27,2024-05-29,equity,25286098.09,579.5576,43630,578.51,581.1309,579.82045,3007504,45.51,bbb,0,technology,38.0,0,0,0,0,0,0,1,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD002801,FR0000000070,2024-03-22,2024-03-25,equity,22033505.21,767.1032,28723,766.82,767.5003,767.16015,778799,41.62,bbb,0,technology,35.2,0,0,0,0,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,28c28463a46f74365f6985508b1f8fff05ea4b0ee2f3b96831e54fb15ec6b188,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD004180,FR0000000057,2024-03-11,2024-03-13,bond,2451688.27,93.676,26172,93.5614,93.6974,93.6294,4513579,6.05,aa,0,financials,20.7,0,0,0,0,0,0,0,0,0,6ba3aef6f74d87238d327c5acdc4a258a626050c05733937835d2b9e0c98893d,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,1dc0f52afc63d4704fec7eb1d3ad9b645230abc9c6ac56a548e1991c9def7529
TRD002194,FR0000000104,2024-03-14,2024-03-18,equity,2844150.06,111.3301,25547,111.29,111.3584,111.3242,339786,13.06,nr,0,consumer discretionary,14.3,0,0,0,1,0,0,0,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD007559,FR0000000094,2024-03-04,2024-03-06,bond,1476753.4,112.369,13142,112.2423,112.5651,112.4037,4529388,8.37,bb,0,financials,43.4,0,0,0,0,0,0,0,0,0,cea9e6f2335c6997497557b68030c92dd02185be4ea229136aaac93d9f875dc2,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,333fc0a5a5762840832635cf1e55f2ce92ab1eb7f5826361472b3238b4d9fb13
TRD003908,FR0000000117,2024-02-09,2024-02-12,bond,2422842.24,103.0602,23509,102.8632,103.2931,103.07815,3896508,75.77,bbb,0,utilities,67.5,0,0,0,0,0,0,0,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD003811,FR0000000125,2024-05-06,2024-05-08,equity,3937164.37,103.3024,38113,102.92,103.4328,103.1764,3114394,31.44,a,0,industrials,10.9,0,0,0,0,0,0,0,0,0,f82dee6071f4464bbeb32cb5cf0d902e1bb247de1f2dbdb43d08d1184b00bc94,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,687e1de6f4f5a091cac44dd1c83d611e6107cb716643e3eefaf90d31b765c1ac
TRD004698,FR0000000033,2024-02-29,2024-03-04,fx,28805.3,0.9674,29776,0.967078,0.9676,0.967339,4698312,45.51,bb,1,consumer discretionary,13.6,0,0,0,0,0,0,1,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD007607,FR0000000117,2024-05-29,2024-05-31,equity,490958.38,18.3852,26704,18.32,18.3953,18.35765,4357742,69.21,nr,0,financials,53.4,0,0,0,1,0,0,0,0,0,ec6126b1d9bc176546be78e3d637254d7eac39657deae1d045e4f81db7510ede,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,d69a979a1834268a96bfbc591ba6800183dd2cd5201cc8c91d626ebf17cb9872
TRD001667,FR0000000128,2024-01-03,2024-01-05,bond,2236488.05,88.2801,25334,88.0144,88.3475,88.18095,1701516,45.51,bb,0,healthcare,37.9,0,0,0,0,0,0,1,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD007477,FR0000000125,2024-04-16,2024-04-18,fx,2618.9734,1.0581,835,48.01285,48.11725,1.0582,2071021,82.46,bbb,0,healthcare,75.2,0,0,0,0,1,1,0,0,0,322956d7abd6a38b18836a67ac60732943320a9c5e662e955e9a695ff5bb5a5b,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,89ec9fa9df9dd6894206052923fab870535a6f3959e6c71ba500e0a120bc0eb4
TRD008057,FR0000000059,2024-03-11,2024-03-13,bond,1873040.76,96.1668,19477,95.9336,96.2645,96.09905,272408,45.51,bbb,0,utilities,42.1,0,0,0,0,0,0,1,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,761210ee2e9f1afa3b5bfa392cbb5ff5b316c5af8c5da7109fa281cf5782b966,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD006723,FR0000000095,2024-05-03,2024-05-06,equity,25452519.95,764.1793,33307,763.34,765.5494,764.4447,4958495,84.8,bb,0,healthcare,46.1,0,0,0,0,0,0,0,0,0,271d62662f4dc519d03c6a590e5833e7a4d5a9d78d6c2284ced8ad0ee172e661,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,321ceeae9fb5cec6af828b7dac6f1001ed8910031e1e4dd4235432cc6815290c
TRD005764,FR0000000006,2024-02-12,2024-02-14,equity,6530286.47,285.3772,22883,285.23,285.5711,285.40055,4234338,84.1,aa,0,energy,9.9,0,0,0,0,0,0,0,0,0,f73862ddfb5ee6f5b4354868585772cac6fcfbc2c7617c3e6aa8ae1501148dd8,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,6d6e82c693ecb124dc79362ccdfa40f80588c7281cf48775c6d64fbada750585
TRD004738,FR0000000147,2024-05-27,2024-05-29,equity,4955656.84,162.1085,30570,162.05,162.1317,162.09085,768441,45.51,ccc,0,consumer discretionary,18.3,0,0,0,0,0,0,1,0,0,8bc3ec8696c9a0f62a8e9fea37800e5b06408533a5ecc6b8e53dd5604f87adf3,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,4bc873969484f8c465ab82553baaa5b97bdf91bfa8e496a89b4b1ee719318e2b
TRD000482,FR0000000014,2024-06-24,2024-06-26,equity,7613481.87,315.7287,24114,315.62,316.4387,316.02935,1727253,45.51,bb,1,consumer discretionary,19.1,0,0,0,0,0,0,1,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD005134,FR0000000132,2024-05-13,2024-05-15,equity,11727899.11,262.6041,44660,261.87,262.7698,262.3199,4455524,51.61,a,0,financials,40.8,0,0,0,0,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD002399,FR0000000135,2024-04-30,2024-05-02,bond,1942794.68,112.2808,17303,111.927,112.4263,112.17665,3139627,15.68,nr,0,technology,40.5,0,0,0,1,0,0,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD000639,FR0000000146,2024-02-12,2024-02-14,fx,52235.34,1.487,35128,1.48612,1.4882,1.48716,2565551,35.91,bb,0,energy,18.2,0,0,0,0,0,0,0,0,0,5c6826966ba47749e387d9639e944a50b302ab8a6c6156c20782304f98faa6e6,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,3ab22f091c6f39b0a8cc85d808681b44a3e4bc052bea64e29443248038c3c5a2
TRD004055,FR0000000041,2024-04-04,2024-04-08,equity,10987972.58,704.9899,15586,703.21,706.1501,704.68005,3706021,76.36,bbb,0,healthcare,68.7,0,0,0,0,0,0,0,0,0,322956d7abd6a38b18836a67ac60732943320a9c5e662e955e9a695ff5bb5a5b,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,89ec9fa9df9dd6894206052923fab870535a6f3959e6c71ba500e0a120bc0eb4
TRD002378,FR0000000092,2024-03-04,2024-03-06,derivative,53457.84,18.75715,2846,18.7232,18.7911,18.75715,962494,78.06,bb,1,healthcare,11.7,0,0,0,0,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD001860,FR0000000011,2024-06-10,2024-06-12,fx,50765.01,1.3248,38319,1.324263,1.3277,1.325982,4884040,10.18,bbb,0,technology,42.2,0,0,0,0,0,0,0,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD008422,FR0000000021,2024-01-18,2024-01-22,equity,2837011.16,105.6025,26865,105.52,105.9032,105.7116,4879030,76.3,b,0,technology,16.9,0,0,0,0,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD004314,FR0000000060,2024-05-02,2024-05-06,equity,5549097.59,508.3919,10915,507.21,508.6824,507.9462,12216,56.78,nr,0,real estate,42.1,0,0,0,1,0,0,0,0,0,ec7e07d6d73aa55a0caca00f7fc324a26cda6b8152f379f0045372a8242b0eee,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,e0071f158b14bc9d69d091e47b9d58156137e752f37fe590414a93bba4ebff8c
TRD001691,FR0000000036,2024-04-17,2024-04-19,derivative,1441950.15,30.4087,47419,30.3852,30.4302,30.4077,263416,45.32,aa,0,financials,22.6,0,0,0,0,0,0,0,0,0,6ba3aef6f74d87238d327c5acdc4a258a626050c05733937835d2b9e0c98893d,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,1dc0f52afc63d4704fec7eb1d3ad9b645230abc9c6ac56a548e1991c9def7529
TRD001429,FR0000000144,2024-05-27,2024-05-29,derivative,1310359.41,35.1397,37290,35.1068,35.1602,35.1335,1799613,46.75,nr,0,industrials,37.8,0,0,0,1,0,0,0,0,0,6ce52862481d40aa68e0ab8740a1f40cc815bd20a0500bab8859ef23a2f755ec,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,9f011745de538d613020eda7648fe3d53224eb8fd11afd340f9588eef29c911e
TRD008479,FR0000000110,2024-02-29,2024-03-04,bond,398463.19,91.9389,4334,91.7311,92.0398,91.88545,4896526,19.67,bbb,0,financials,57.4,0,0,0,0,0,0,0,0,0,ec6126b1d9bc176546be78e3d637254d7eac39657deae1d045e4f81db7510ede,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,d69a979a1834268a96bfbc591ba6800183dd2cd5201cc8c91d626ebf17cb9872
TRD001740,FR0000000072,2024-01-25,2024-01-29,bond,211119.23,94.6723,2230,94.6386,94.9372,94.7879,2206559,51.52,aa,0,energy,9.3,0,0,0,0,0,0,0,0,0,f73862ddfb5ee6f5b4354868585772cac6fcfbc2c7617c3e6aa8ae1501148dd8,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,6d6e82c693ecb124dc79362ccdfa40f80588c7281cf48775c6d64fbada750585
